image_name,class,shape_hu_feat_0,shape_hu_feat_1,shape_hu_feat_2,shape_hu_feat_3,shape_hu_feat_4,shape_hu_feat_5,shape_hu_feat_6
image_0215,IM7,2.9691589708716175,7.9700125007284415,7.999964509097216,7.999996336723118,8.0,-7.99999999990951,-8.0
image_0216,IM7,3.0034642694170257,7.972479298438104,7.99999295529452,7.999970014612283,8.0,7.999999999235216,-8.0
image_0217,IM7,2.9311026363398676,7.981129670458128,7.999924792589734,7.999960701618808,8.0,-7.999999999251176,-8.0
image_0218,IM7,3.054663675688414,7.989256121706214,7.999983838747922,7.999993079144178,-8.0,-7.999999999912077,-8.0
image_0219,IM7,3.0308057165868454,7.951632463671828,7.999968745741977,7.99996100804728,8.0,-7.999999999220797,8.0
image_0220,IM7,3.0319956053378956,7.877708748876037,7.99996511536455,7.999998895073271,8.0,7.999999999977458,8.0
image_0221,IM7,2.9966659009144854,7.949542327928402,7.999894197008755,7.999971276581544,-8.0,7.999999999838426,8.0
image_0222,IM7,2.9855808308020406,7.995831061323635,7.999905664666501,7.999955298506656,-8.0,7.99999999994649,-8.0
image_0223,IM7,3.0228454616120555,7.972676244588071,7.999921918082006,7.999923848536119,-8.0,-7.9999999981610195,-8.0
image_0224,IM7,3.0294296411990316,7.988920215943914,7.999964141071172,7.999976444659518,8.0,-7.999999999621486,8.0
image_0225,IM7,3.0333882949092,7.915357125249106,7.999950294681275,7.999952478798884,8.0,-7.9999999988498285,-8.0
image_0226,IM7,3.0443663659556557,7.888255259098123,7.999885709754391,7.999986428208395,8.0,-7.999999999351135,-8.0
image_0227,IM7,2.949384884518071,7.679250873710265,7.999927134354922,7.999768179496427,-8.0,7.999999991355142,-7.999999999999999
image_0228,IM7,3.0148582275484053,7.979659434022287,7.999972417318788,7.999960363292533,8.0,7.9999999991320525,-8.0
image_0229,IM7,3.006342195719427,7.744854276108238,7.999843380875709,7.999991057034052,8.0,-7.999999999970732,-8.0
image_0230,IM7,3.0062782960281607,7.876938606977272,7.999794638761389,7.999917606060216,8.0,-7.9999999968309226,8.0
image_0231,IM7,3.0252542989758657,7.952841886146837,7.999956470710911,7.999991130141429,8.0,-7.999999999703938,-8.0
image_0232,IM7,3.0068430056933058,7.975157435576128,7.999921040865792,7.999858787463297,-8.0,-7.999999996618829,-8.0
image_0233,IM7,3.0461396047622173,7.99582314299085,7.999951703495211,7.999979229525289,8.0,-7.999999999847845,8.0
image_0234,IM7,3.0048647864763622,7.960641035698919,7.9999692874370805,7.999895772348541,-8.0,-7.999999996807635,8.0
image_0235,IM7,2.974832104269807,7.976073541982886,7.99997539525568,7.9999777602084965,-8.0,7.999999999507184,-8.0
image_0236,IM7,3.0221095759678014,7.92073104366267,7.999917316683216,7.99998585005601,8.0,-7.999999999812236,-8.0
image_0237,IM7,3.044714086375291,7.98722984883797,7.999966957925796,7.999988489251499,-8.0,7.999999999931263,8.0
image_0238,IM7,3.0499164370228904,7.951564298319485,7.999972148719617,7.999941259804004,-8.0,-7.9999999981721635,-8.0
image_0239,IM7,3.0282155983998553,7.83649594604294,7.999976278181089,7.9999960461653306,8.0,-7.999999999775879,8.0
image_0240,IM7,3.0215451079297386,7.895838617998927,7.999956045102523,7.999885747695546,-8.0,-7.9999999954239405,-8.0
image_0241,IM7,3.0252229331656992,7.993669316565081,7.999971851620479,7.999959223346686,8.0,-7.999999999620781,8.0
image_0242,IM7,3.033060553511415,7.940286939614059,7.9999695737956795,7.999992863177463,-8.0,-7.999999999761925,8.0
image_0243,IM7,3.0049090715636435,7.901850181271617,7.999945939882643,7.999940835930859,-8.0,-7.999999997944538,8.0
image_0244,IM7,2.9921803373770803,7.960381966416696,7.999926285905348,7.999912072132873,-8.0,-7.999999997882212,-8.0
image_0245,IM7,3.0251228369273586,7.988034844082545,7.999962448700515,7.999997581691001,-8.0,7.999999999963849,-8.0
image_0246,IM7,2.977596962343037,7.934739493264368,7.999955335320467,7.9998423010048345,8.0,7.999999999050889,-8.0
image_0247,IM7,3.063221190072623,7.991776677305093,7.999988869300943,7.999997955737845,8.0,-7.999999999972021,-8.0
image_0248,IM7,2.983094150202544,7.857310308777116,7.99997785638363,7.999913655777033,-8.0,-7.999999994901016,-8.0
image_0249,IM7,2.9614330631956505,7.954393881415227,7.999971968688005,7.999997237385636,-8.0,-7.999999999997245,8.0
image_0250,IM2U4,2.9807539405531394,7.795693314549997,7.999954674020955,7.9999037683997845,-8.0,-7.9999999925485055,-8.0
image_0251,IM2U4,2.992805936318376,7.988272621101509,7.999907555773676,7.999887878761439,8.0,7.999999998193406,-8.0
image_0252,IM2U4,3.118476233391341,7.994291787331381,7.9999668047167525,7.999956971935415,8.0,7.99999999955271,-8.0
image_0253,IM2U4,2.9681848383520992,7.968431560245545,7.999949246333602,7.9999012790047015,-8.0,-7.999999998306326,8.0
image_0254,IM2U4,2.994358375315103,7.988227360742076,7.999908655397223,7.999890300126014,8.0,7.999999998228702,8.0
image_0255,IM2U4,3.0230116879670965,7.938637218307202,7.999949679741688,7.999933807143784,-8.0,-7.999999997613759,8.0
image_0256,IM2U4,2.993017925303556,7.987930220248418,7.999907312169038,7.999889777583154,8.0,7.999999998198624,-8.0
image_0257,IM2U4,3.0306118076018453,7.976766229548411,7.999968106618107,7.999937974236913,-8.0,-7.999999999057057,-8.0
image_0258,IM2U4,2.869785073295534,7.950875234769959,7.999898738188772,7.999804229591186,-8.0,-7.999999995775137,-8.0
image_0259,IM2U4,3.032472588199162,7.883401649443964,7.9999458023724275,7.999938677294412,-8.0,-7.999999998574428,-8.0
image_0260,IM2U4,3.0230116879670965,7.938637218307202,7.999949679741688,7.999933807143784,-8.0,-7.999999997613759,8.0
image_0261,IM2U4,2.994358375315103,7.988227360742076,7.999908655397223,7.999890300126014,8.0,7.999999998228702,8.0
image_0262,IM2U4,3.0313448888017778,7.824760324137835,7.999943704115411,7.999942803057901,-8.0,-7.999999996106965,-8.0
image_0263,IM2U4,3.026213767849936,7.933406217842785,7.999945315954775,7.999930362919263,-8.0,-7.999999997362078,-8.0
image_0264,IM2U4,3.0230116879670965,7.938637218307202,7.999949679741688,7.999933807143784,-8.0,-7.999999997613759,8.0
image_0265,IM2U4,2.9807539405531394,7.795693314549997,7.999954674020955,7.9999037683997845,-8.0,-7.9999999925485055,-8.0
image_0266,IM2U4,2.9852942200861254,7.945865758371096,7.999916385425585,7.999836851681148,-8.0,-7.999999995413564,-8.0
image_0267,IM2U4,3.007020116367193,7.952993907569485,7.9999634006338365,7.9999422027494065,-8.0,-7.9999999982561825,-8.0
image_0268,IM2U4,2.994358375315103,7.988227360742076,7.999908655397223,7.999890300126014,8.0,7.999999998228702,8.0
image_0269,IM2U4,3.0230116879670965,7.938637218307202,7.999949679741688,7.999933807143784,-8.0,-7.999999997613759,8.0
image_0270,IM2U4,3.0108145056418536,7.983622369256864,7.999861523288807,7.999863790232872,8.0,7.999999997340206,-8.0
image_0271,IM2U4,2.97575428030469,7.923412298366067,7.999948361059665,7.999893276468223,-8.0,-7.999999999589126,-8.0
image_0272,IM2U4,2.980401253746004,7.952342864470124,7.999921311757516,7.999853875216408,-8.0,-7.99999999647048,-8.0
image_0273,IM2U4,2.988463784894141,7.970233949355852,7.9999782851639045,7.999957925067489,-8.0,-7.9999999990403055,-8.0
image_0274,IM2U4,2.9751036952143397,7.991859191169799,7.999942403026148,7.999913987701005,8.0,7.999999998865632,-8.0
image_0275,IM2U4,3.0219163416971826,7.93754321169613,7.9999486732353375,7.999932372715143,-8.0,-7.999999997530467,-8.0
image_0276,IM2U4,3.010715845379635,7.949409788970961,7.999961331103913,7.999940062918889,-8.0,-7.999999998106314,-8.0
image_0277,IM2U4,2.968157588183312,7.9686874792349425,7.999949447506398,7.999901583296275,-8.0,-7.999999998313733,-8.0
image_0278,IM2U4,3.0230116879670965,7.938637218307202,7.999949679741688,7.999933807143784,-8.0,-7.999999997613759,8.0
image_0279,IM2U4,2.993195193043007,7.98731853625802,7.999907303244542,7.999888664749302,8.0,7.999999998129352,-8.0
image_0280,IM2U4,3.0029497375682523,7.86768948070937,7.999913156965819,7.999889123484331,8.0,7.999999993384729,-8.0
image_0281,IM2U4,3.0038947880409133,7.962640581091014,7.99989256206673,7.999908211651913,8.0,-7.99999999808496,-8.0
image_0282,IM2U4,3.033482213523195,7.989541955832851,7.999929696107332,7.999913082731227,8.0,7.999999998671432,-8.0
image_0283,IM2U4,2.9681848383520992,7.968431560245545,7.999949246333602,7.9999012790047015,-8.0,-7.999999998306326,8.0
image_0284,IM2U4,2.9675551190573675,7.9681093295552685,7.999949305581712,7.999899678809682,-8.0,-7.999999998244399,-8.0
image_0285,IM2U4,3.0216646950323507,7.938203390504357,7.99995011629526,7.999933259283109,-8.0,-7.999999997579952,-8.0
image_0286,IM2U4,2.9690915939436415,7.993386313087031,7.999951772335373,7.999923193283702,8.0,7.999999999087748,-8.0
image_0287,IM2U4,2.912910376403899,7.982673057998564,7.999836583327022,7.9998063802558805,8.0,7.999999996190547,-7.999999999999999
image_0288,IM2U4,2.9436758510527503,7.989280232701939,7.999984522487686,7.999964645482624,-8.0,-7.999999999708225,-8.0
image_0289,IM2U4,3.0371821880348717,7.6571380340466,7.999940609371016,7.999949153599832,-8.0,-7.9999999951495315,-8.0
image_0290,IM2U4,2.958042719662222,7.977171205692001,7.999964397891117,7.999926958634511,-8.0,-7.99999999900264,-8.0
image_0291,IM2U4,2.9929193003794494,7.98799831845501,7.999906939529789,7.999888483230669,8.0,7.999999998182468,-8.0
image_0292,IM2U4,3.0463174209391073,7.909737358337362,7.9999207894917665,7.999922318710121,-8.0,-7.9999999963781345,-8.0
image_0293,IM2U4,2.9792352516672853,7.953389377148748,7.999922364509877,7.999857331299358,-8.0,-7.999999996641011,-8.0
image_0294,IM2U4,2.9828440213887446,7.9486864253518075,7.999916646082011,7.999844023107779,-8.0,-7.999999995882109,-8.0
image_0295,IM2U4,3.0048051989944424,7.9548878093604865,7.999965151207752,7.999943923153993,-8.0,-7.999999998343926,-8.0
image_0296,IM2U4,2.994555219759108,7.9880813136539945,7.999909445275288,7.999890646289017,8.0,7.999999998221487,-8.0
image_0297,IM2U4,3.022961453761826,7.938662991681316,7.999950741780802,7.9999338634920045,-8.0,-7.999999997615516,-8.0
image_0298,IM2U4,2.994358375315103,7.988227360742076,7.999908655397223,7.999890300126014,8.0,7.999999998228702,8.0
image_0299,IM2U4,3.0230116879670965,7.938637218307202,7.999949679741688,7.999933807143784,-8.0,-7.999999997613759,8.0
image_0300,OM7P4U2,2.8382276091810765,7.948329435700313,7.999934320729923,7.999393094747002,-8.0,7.9999999788156755,-7.999999999999997
image_0301,OM7P4U2,2.944461830820055,7.821884454321752,7.999963302436585,7.999696523185508,-8.0,7.999999980989479,-7.999999999999999
image_0302,OM7P4U2,2.917696914656344,7.980637883652606,7.9999817994172435,7.999812409196722,-8.0,7.999999996038937,-8.0
image_0303,OM7P4U2,2.9522506341920476,7.736946906552421,7.9999561207008,7.999689050901381,8.0,7.999999982924071,-7.999999999999999
image_0304,OM7P4U2,2.833829001986687,7.948537298748944,7.999934083447132,7.999372856173227,-8.0,7.999999978102866,-7.999999999999997
image_0305,OM7P4U2,2.9368621432419566,7.9673644571723985,7.9999681742295685,7.999694768608603,-8.0,7.999999991620634,7.999999999999999
image_0306,OM7P4U2,2.944468127735516,7.820675682071428,7.999964047701474,7.999695068779482,-8.0,7.999999980771377,-7.999999999999999
image_0307,OM7P4U2,2.9368621432419566,7.9673644571723985,7.9999681742295685,7.999694768608603,-8.0,7.999999991620634,7.999999999999999
image_0308,OM7P4U2,2.7893666687069603,7.9376759687971274,7.999906154005436,7.999145613121935,-7.999999999999999,7.999999966970202,-7.999999999999995
image_0309,OM7P4U2,2.944461830820055,7.821884454321752,7.999963302436585,7.999696523185508,-8.0,7.999999980989479,-7.999999999999999
image_0310,OM7P4U2,2.935306203498477,7.967851428759506,7.999965551717064,7.999687816114497,-8.0,7.9999999914440325,-7.999999999999999
image_0311,OM7P4U2,3.0669316209492035,7.985139650038064,7.9999893818219325,7.999919327141618,-8.0,7.999999998513781,-8.0
image_0312,OM7P4U2,2.9066879758106117,7.989153489578789,7.999989573586675,7.999888900768897,-8.0,7.9999999982526875,-8.0
image_0313,OM7P4U2,2.8961720347833912,7.960601126409197,7.999956900775878,7.999591664178578,-8.0,7.999999987643334,-7.999999999999999
image_0314,OM7P4U2,2.947457212592399,7.9594080186515574,7.999956108120045,7.9996133505392,-8.0,7.9999999881099715,-7.999999999999999
image_0315,OM7P4U2,2.9351590336107325,7.967398030927752,7.9999670997442145,7.999692951235423,-8.0,7.999999991572542,-7.999999999999999
image_0316,OM7P4U2,2.9367673867101525,7.967439832992198,7.999967581117033,7.999694166522256,-8.0,7.999999991605972,-7.999999999999999
image_0317,OM7P4U2,2.928510271708278,7.972781844888696,7.999973618418832,7.999739365213494,-8.0,7.999999993474557,-7.999999999999999
image_0318,OM7P4U2,2.770172570719701,7.93181886678581,7.999897431410233,7.999026686220715,-7.999999999999999,7.999999960534515,-7.999999999999993
image_0319,OM7P4U2,2.9368621432419566,7.9673644571723985,7.9999681742295685,7.999694768608603,-8.0,7.999999991620634,7.999999999999999
image_0320,OM7P4U2,2.8318953617760823,7.947308059646269,7.999932382663041,7.999367597806103,-8.0,7.999999977660633,-7.999999999999997
image_0321,OM7P4U2,2.926511734632964,7.974358799616275,7.9999752450883985,7.999750773867238,-8.0,7.99999999394588,-8.0
image_0322,OM7P4U2,2.9368621432419566,7.9673644571723985,7.9999681742295685,7.999694768608603,-8.0,7.999999991620634,7.999999999999999
image_0323,OM7P4U2,2.9368621432419566,7.9673644571723985,7.9999681742295685,7.999694768608603,-8.0,7.999999991620634,7.999999999999999
image_0324,OM7P4U2,2.945375162865919,7.9063400329522855,7.999959693069194,7.999695284995154,8.0,7.999999989873664,-7.999999999999999
image_0325,OM7P4U2,3.0146860564599316,7.97954634020215,7.999983128189809,7.999850526773436,-8.0,7.999999996764256,-8.0
image_0326,OM7P4U2,2.9549672173478108,7.969863680395643,7.999971752746274,7.9997311275423755,-8.0,7.999999992924208,-7.999999999999999
image_0327,OM7P4U2,2.960379262999775,7.9625500165655705,7.999950428258077,7.999543981213029,-8.0,7.999999986338289,-7.999999999999998
image_0328,OM7P4U2,2.9522506341920476,7.736946906552421,7.9999561207008,7.999689050901381,8.0,7.999999982924071,-7.999999999999999
image_0329,OM7P4U2,2.9368621432419566,7.9673644571723985,7.9999681742295685,7.999694768608603,-8.0,7.999999991620634,7.999999999999999
image_0330,OM7P4U2,2.9420297809621374,7.9613190736234545,7.999960192966108,7.9996421506702715,-8.0,7.999999989267548,-7.999999999999999
image_0331,OM7P4U2,2.9830887199835434,7.974171929022448,7.999976743812585,7.999790243784381,-8.0,7.999999994879477,-8.0
image_0332,OM7P4U2,2.9368621432419566,7.9673644571723985,7.9999681742295685,7.999694768608603,-8.0,7.999999991620634,7.999999999999999
image_0333,OM7P4U2,2.9879183373899894,7.975294352752047,7.999977378972449,7.999799235217042,-8.0,7.9999999952067675,-8.0
image_0334,OM7P4U2,2.925073729267124,7.97460122918714,7.999976479778165,7.999762915876579,-8.0,7.999999994286345,-8.0
image_0335,OM7P4U2,2.944461830820055,7.821884454321752,7.999963302436585,7.999696523185508,-8.0,7.999999980989479,-7.999999999999999
image_0336,OM7P4U2,2.944468127735516,7.820675682071428,7.999964047701474,7.999695068779482,-8.0,7.999999980771377,-7.999999999999999
image_0337,OM7P4U2,2.909215280698682,7.986634344405599,7.99998761558259,7.999868652699645,-8.0,7.999999997708256,-8.0
image_0338,OM7P4U2,2.9368621432419566,7.9673644571723985,7.9999681742295685,7.999694768608603,-8.0,7.999999991620634,7.999999999999999
image_0339,OM7P4U2,2.6805040806870886,7.897880696499162,7.999811015606471,7.998189608487716,-7.9999999999999964,7.9999999085688005,-7.999999999999976
image_0340,OM7P4U2,2.945375162865919,7.9063400329522855,7.999959693069194,7.999695284995154,8.0,7.999999989873664,-7.999999999999999
image_0341,OM7P4U2,2.9368621432419566,7.9673644571723985,7.9999681742295685,7.999694768608603,-8.0,7.999999991620634,7.999999999999999
image_0342,OM7P4U2,3.0616655334410665,7.984301237637141,7.999988504226461,7.999913754557925,-8.0,7.999999998368578,-8.0
image_0343,OM7P4U2,2.85389520722438,7.952066888988412,7.999942636566961,7.999449771710163,-8.0,7.99999998152013,-7.999999999999997
image_0344,OM7P4U2,2.7589211109113956,7.931215976573117,7.9998919116076666,7.998946821894355,-7.999999999999999,7.9999999568356,-7.999999999999992
image_0345,OM7P4U2,2.935173727399284,7.966323645792576,7.999965980957983,7.999686970868227,-8.0,7.999999991271437,-7.999999999999999
image_0346,OM7P4U2,2.9368621432419566,7.9673644571723985,7.9999681742295685,7.999694768608603,-8.0,7.999999991620634,7.999999999999999
image_0347,OM7P4U2,2.950692862475743,7.959718322427024,7.999954895300356,7.999596679885755,-8.0,7.999999987592595,-7.999999999999999
image_0348,OM7P4U2,2.9368621432419566,7.9673644571723985,7.9999681742295685,7.999694768608603,-8.0,7.999999991620634,7.999999999999999
image_0349,OM7P4U2,2.9522506341920476,7.736946906552421,7.9999561207008,7.999689050901381,8.0,7.999999982924071,-7.999999999999999
image_0350,OP6,2.9274999912490953,7.820836245317588,7.999953323049957,7.998156646295908,7.999999999999989,-7.9999999766424565,-7.999999999999994
image_0351,OP6,3.04807687097767,7.9634298521350875,7.9999616225824575,7.999914584688433,-8.0,-7.999999997970127,-8.0
image_0352,OP6,2.7499799176526687,7.97296209715247,7.9999471927071815,7.9995189106714175,7.999999999999999,-7.9999999879084,7.999999999999998
image_0353,OP6,2.9190045592227776,7.949250950254856,7.999928166818837,7.999783513811352,-7.999999999999999,-7.999999994981484,-8.0
