image_name,class,texture_blk_feat_0,texture_blk_feat_1,texture_blk_feat_2,texture_blk_feat_3,texture_blk_feat_4,texture_blk_feat_5,texture_blk_feat_6,texture_blk_feat_7,texture_blk_feat_8,texture_blk_feat_9,texture_blk_feat_10,texture_blk_feat_11,texture_blk_feat_12,texture_blk_feat_13,texture_blk_feat_14,texture_blk_feat_15,texture_blk_feat_16,texture_blk_feat_17,texture_blk_feat_18,texture_blk_feat_19,texture_blk_feat_20,texture_blk_feat_21,texture_blk_feat_22,texture_blk_feat_23,texture_blk_feat_24,texture_blk_feat_25,texture_blk_feat_26,texture_blk_feat_27,texture_blk_feat_28,texture_blk_feat_29,texture_blk_feat_30,texture_blk_feat_31
image_0078,OP2,131.43488,135.62863,130.84128,124.64533,125.30972,179.20985,178.82558,109.16046,127.75963,135.37216,109.85058,84.400406,124.83923,96.081726,75.95794,107.95732,11.316384,11.807046,10.015804,9.578341,18.697672,19.24265,21.543863,14.917445,9.2613125,29.595814,25.141464,19.589294,9.137972,18.398544,24.742815,23.236708
image_0079,OP2,133.37772,146.84882,136.87506,132.93555,128.2533,161.9693,155.96906,128.03186,125.43375,124.56337,117.30242,106.40576,125.413864,103.78401,88.76329,110.633835,11.979052,15.09431,7.5185504,5.8478603,27.69507,24.669662,22.64782,6.8184347,8.662349,24.247538,22.06217,13.343499,6.515883,21.263107,21.23034,17.169596
image_0080,OP2,135.77582,144.9838,138.04102,135.96814,139.28073,162.91504,154.67668,108.46787,131.34195,145.4291,133.65662,109.908844,115.457054,87.92502,83.48389,119.74059,7.895377,12.243614,14.169255,8.72883,13.815803,22.478968,35.30987,31.74401,23.122742,26.443295,31.402788,17.78085,20.31051,23.369633,24.320236,18.156034
image_0081,OP2,130.61475,148.84268,136.27327,126.975586,129.1717,169.25513,173.48235,125.40532,121.89492,160.49124,124.67795,109.56755,108.12633,95.01285,94.83662,117.08293,12.696563,20.210566,10.984409,6.9722633,18.954557,25.826708,32.638493,6.6796865,18.35197,33.65136,23.806963,7.95397,15.783006,22.227837,20.703423,13.146351
image_0082,OP2,134.1308,150.26541,141.17218,130.80472,128.2797,163.82486,170.80292,134.04825,122.26579,150.1619,135.53403,119.44498,122.74752,94.06798,86.69803,112.31649,12.440962,15.648743,8.1140585,6.541559,27.202963,21.978188,23.052427,9.517588,9.153294,27.122986,22.471655,7.075882,8.650342,22.211798,25.402185,15.847229
image_0083,OP2,137.20631,155.50064,159.69498,137.17554,119.81431,170.3845,170.81017,141.46277,122.16899,123.42706,122.86105,126.88631,125.42598,109.58486,114.26484,124.49533,17.713882,18.632952,19.170729,14.130459,25.76473,29.809484,27.835932,17.929829,13.385971,12.594467,13.555551,14.772621,15.925312,17.455126,18.159666,15.276671
image_0084,OP2,154.54669,160.71611,156.5752,143.38805,144.05826,173.16006,170.33841,133.43329,128.06454,128.82169,139.90916,125.62375,139.07068,115.5491,117.11731,128.73422,14.835153,13.946758,13.224569,6.455092,19.724728,23.788061,18.152872,10.214693,11.808789,21.457989,8.781729,12.52232,10.667865,14.327001,20.692326,15.539067
image_0085,OP2,134.79836,163.88214,160.91399,133.78146,146.18405,185.8786,178.70273,119.63124,125.04123,139.2147,130.99054,110.26899,126.91341,110.37358,108.05037,111.07941,13.596357,19.30009,20.759624,16.533932,18.85922,25.094244,22.980898,26.223635,5.806407,16.071476,23.380636,13.597448,7.7067437,13.72363,29.486639,23.268063
image_0086,OP2,121.541084,146.817,137.4121,122.251495,134.6275,184.40215,155.19104,108.418045,120.093704,132.91124,119.89382,107.60181,107.134094,90.0421,86.691284,108.08411,9.154905,18.41738,11.951475,6.218527,24.37788,18.859705,29.01298,19.393742,20.078075,14.393683,8.828446,8.154337,18.212645,26.125267,20.045267,9.033005
image_0087,OP2,123.22241,152.73691,151.13167,118.15481,143.07475,181.90512,165.4764,114.424515,120.864876,137.72531,145.39056,107.72015,107.8302,106.54609,100.32407,95.370255,20.67127,23.956165,27.027628,16.972982,23.909275,16.75897,26.724443,26.576698,17.232765,11.720521,23.22871,12.500464,8.807129,14.17397,20.584244,15.585193
image_0088,OP2,129.33469,161.28746,157.61966,128.91437,133.20111,186.09055,171.44052,113.272995,116.39305,150.60028,148.47485,119.625656,126.298225,123.31933,115.57199,119.16641,9.100648,22.23632,29.516201,15.324239,14.895936,20.65091,24.95213,25.791954,14.592976,9.938451,14.451888,9.026745,19.914597,23.102184,19.53281,11.526454
image_0089,OP2,138.16733,147.85536,145.5597,133.90837,124.509094,161.83289,174.9278,131.12245,122.78555,151.12091,146.62836,114.72942,124.35073,94.349075,82.16817,109.29451,7.595951,12.817651,8.871693,6.686359,28.185143,16.452318,15.857092,14.972549,9.973195,20.581776,21.290457,13.613267,8.5340395,23.745613,26.979895,20.982935
image_0090,OP2,127.56697,162.51273,151.95322,123.51303,149.60727,189.31296,163.21545,109.777954,131.59131,141.96292,135.44275,107.34569,111.93555,118.43896,108.88106,107.09393,23.677864,31.077883,35.266068,17.724857,24.818874,26.213331,31.03611,18.141527,17.16163,7.816631,9.667262,7.688059,5.744699,12.642006,19.970617,12.55919
image_0091,OP2,124.66323,152.95267,143.10513,119.16846,139.27106,195.07472,170.50378,103.60341,117.98585,150.98288,134.34943,104.49907,110.24979,100.10263,92.87824,103.50058,15.236149,23.844234,20.100348,11.565511,24.80533,10.877081,25.275791,22.47362,20.341753,16.225065,10.227389,7.744951,13.299631,27.403873,26.120874,10.371688
image_0092,OP2,150.03027,168.45116,156.74084,141.90598,140.73662,189.59082,171.88666,135.98715,133.54794,151.22609,144.08896,115.69641,136.79958,124.37189,116.97079,116.22997,16.639273,17.82374,14.42841,6.670347,26.281631,19.290977,25.02948,10.827462,12.077035,18.410587,17.441355,17.5645,8.904912,17.362103,21.666391,23.11871
image_0093,OP2,133.89572,147.29259,136.24913,128.35184,134.05078,156.39633,159.1949,118.3336,118.21628,134.00665,120.48221,103.08151,124.022804,80.09553,71.22069,99.22078,15.967329,14.728601,8.689683,10.182903,33.325592,18.30824,18.809607,11.95239,18.261034,30.83338,25.748493,13.005668,12.920273,25.404886,22.152014,25.334246
image_0094,OP2,141.24686,145.4002,146.40724,137.18333,145.12518,157.25308,151.2575,113.83765,133.92198,143.39438,136.1623,126.000305,119.42257,81.71849,68.582794,115.46227,8.112595,7.7960205,18.856047,12.942865,10.464431,19.342411,23.35971,31.479128,12.376912,29.711748,34.849884,26.332823,16.220139,24.517223,21.17538,14.50517
image_0095,OP2,144.07042,159.89253,156.48746,137.02261,132.1315,181.39503,182.23552,137.62154,126.74343,146.0258,142.14685,124.988556,128.38525,111.91781,110.80901,122.283,10.096526,13.328024,15.511407,9.562353,21.846655,23.967327,17.870115,17.146362,7.9932227,15.734291,14.338587,14.713143,10.094195,18.164156,20.94156,16.558985
image_0096,OP2,126.755516,152.50423,148.5234,128.11494,123.438995,174.71358,186.64642,135.57758,121.95982,155.30618,144.61787,114.231,112.01514,96.7226,98.67973,110.56471,17.278757,26.075827,17.970478,17.330637,30.844793,22.479267,17.770786,24.1227,22.291779,27.536772,14.6172285,20.109865,16.86077,28.12485,29.233992,19.895535
image_0097,OP2,122.964325,140.21289,137.05667,119.790955,120.22768,171.26605,180.74652,120.89982,117.721375,143.3944,130.28952,112.1165,112.70349,80.61195,76.78191,95.25783,16.798773,19.00028,12.759968,9.732417,29.72686,21.392385,23.04063,16.136328,12.654693,33.30479,22.882956,14.744322,13.359363,20.018618,24.78502,19.126825
image_0098,OP2,117.75311,152.8696,142.23636,109.97312,132.6575,171.63586,159.11023,106.17578,111.67212,133.5,121.848145,110.65546,104.77496,108.35977,109.87645,103.32144,20.87058,28.390556,34.614605,14.317039,26.670748,24.898827,31.182838,24.163998,18.634804,14.577772,18.708324,14.612863,7.600731,12.679408,20.351833,9.622232
image_0099,OP2,135.33655,154.37451,151.74213,129.03085,134.85687,175.53464,180.80798,130.11304,123.971756,148.95604,150.07138,114.68159,124.386856,99.32614,94.029396,110.865204,15.639097,19.148153,18.623777,8.361778,25.376785,15.436332,15.203849,17.18765,10.723963,24.273277,20.754381,17.787708,10.4348,21.949831,28.380598,20.98867
image_0100,OM3P3,118.011505,153.1897,157.453,118.23938,135.8073,185.84296,164.6919,104.29422,101.671074,114.830956,129.91116,109.42313,99.94156,94.19571,100.34096,98.80943,24.272552,27.004974,27.522427,21.018549,31.546366,19.959158,35.228348,20.206598,19.056654,27.98147,19.42418,13.933373,10.500036,16.45536,25.797298,9.769906
image_0101,OM3P3,118.72572,149.42288,153.09814,118.93694,134.17662,178.43784,159.75815,106.915665,104.51935,116.165565,129.16595,111.55895,102.84808,98.02999,103.405365,102.122986,21.05364,23.741728,23.959633,18.270052,27.390648,18.24248,31.059296,17.58191,16.615307,24.27151,16.759762,12.170418,9.351061,14.452525,22.624304,8.549675
image_0102,OM3P3,118.76225,150.1735,153.80768,118.90401,134.62906,179.82948,160.53825,106.44119,104.06044,116.04875,129.34683,111.12521,102.419174,97.46477,102.839325,101.6147,21.712198,24.351707,24.51535,18.689857,28.137796,18.678457,31.828522,18.07653,17.207344,25.072195,17.237104,12.501269,9.643077,14.702649,23.224255,8.780088
image_0103,OM3P3,107.39081,147.65887,147.69899,78.26242,142.72568,182.45554,150.63174,96.17989,103.74392,119.278,125.42827,114.79152,70.2062,97.605934,100.30094,81.58943,51.341343,36.11771,24.541847,54.108223,25.722406,18.933367,31.419153,32.097,38.499615,28.251833,16.797617,13.2997875,47.940357,11.858505,28.262638,37.139866
image_0104,OM3P3,118.17643,154.3057,159.10953,118.20834,136.80667,188.6064,166.58955,103.37402,100.662094,114.218864,130.22476,109.05446,99.18958,92.56662,99.11843,98.024124,25.255707,27.879328,28.580225,22.108944,33.26451,20.392729,36.764008,21.40668,20.05058,29.860376,20.62233,14.352036,10.8334675,17.359537,27.041298,10.12372
image_0105,OM3P3,85.302666,107.496155,110.15765,85.50894,96.55077,128.48424,114.96094,76.88367,75.29903,83.47496,92.91922,80.21805,73.95835,70.59731,74.345024,73.47023,15.301957,17.077925,17.355051,13.14982,19.705172,13.24908,22.51384,12.627863,12.038462,17.601099,12.139186,8.699273,6.707649,10.4311695,16.3778,6.1158767
image_0106,OM3P3,118.458374,154.70297,159.73718,118.532005,137.18988,189.58685,167.22821,103.10645,100.37363,114.00395,130.2373,109.0064,99.32673,92.059586,98.62523,97.87814,25.51179,27.937931,28.91827,22.220705,33.810757,20.585487,37.449516,21.83621,20.515512,30.33725,21.04596,14.393959,11.090938,17.698273,27.628813,10.448199
image_0107,OM3P3,119.553055,153.65219,149.94556,119.20757,107.40295,160.2351,178.91063,134.85059,112.026344,129.54138,116.58936,105.07021,102.63537,103.83159,98.44264,103.48673,18.279964,23.988014,23.717916,21.16986,17.672365,31.11679,18.349741,27.365377,12.061027,16.815048,24.406372,16.628386,8.505871,22.659658,14.42388,9.370211
image_0108,OM3P3,118.34303,149.27988,152.92566,118.863556,134.3179,178.35324,159.6651,106.91676,104.5715,116.099106,129.01074,111.297134,102.62367,98.01682,103.41329,102.00392,21.325407,23.759247,24.146042,18.353928,27.39916,18.343472,31.16535,17.60875,16.594418,24.370117,16.76745,12.014537,9.194472,14.491078,22.606203,8.429111
image_0109,OM3P3,118.756355,149.38321,152.9436,119.0147,134.33694,178.23776,159.66638,106.9586,104.5468,116.27373,129.13,111.44717,102.961105,98.07521,103.4373,102.102776,21.172556,23.68813,23.959421,18.222857,27.379152,18.267456,30.97622,17.580704,16.54342,24.282516,16.757572,11.980747,9.258252,14.487486,22.596436,8.582693
image_0110,OM3P3,118.95369,149.87593,153.474,119.26666,134.25653,178.93895,159.91174,106.730804,104.30036,115.848015,128.97284,111.14406,102.77486,97.8396,103.07881,102.00513,21.278095,23.823605,24.173403,18.303343,27.75554,18.356586,31.372616,17.63035,16.743698,24.526829,16.970245,12.040441,9.577005,14.4712715,22.676006,8.648584
image_0111,OM3P3,120.82109,139.73306,141.91649,121.01007,130.3933,157.48868,146.00839,113.774864,112.333206,119.318306,127.23719,116.65208,111.11411,108.21854,111.46344,110.65431,13.011072,14.497891,14.774878,11.230656,16.830612,11.272007,19.105639,10.812677,10.133029,14.979755,10.24649,7.2912555,5.6086926,8.804179,13.860632,5.14845
image_0112,OM3P3,119.199615,149.9766,153.6348,119.52817,134.7787,179.04477,160.16324,107.43732,105.135315,116.58925,129.58142,111.88905,103.34991,98.48939,103.801895,102.576454,21.161938,23.69663,24.044142,18.40072,27.387424,18.389002,31.189062,17.672089,16.722672,24.412247,16.940605,12.136021,9.4244795,14.476548,22.766357,8.572874
image_0113,OM3P3,119.553055,153.65219,149.94556,119.20757,107.40295,160.2351,178.91063,134.85059,112.026344,129.54138,116.58936,105.07021,102.63537,103.83159,98.44264,103.48673,18.279964,23.988014,23.717916,21.16986,17.672365,31.11679,18.349741,27.365377,12.061027,16.815048,24.406372,16.628386,8.505871,22.659658,14.42388,9.370211
image_0114,OM3P3,91.28232,102.01473,97.6188,86.54269,113.428314,127.44107,117.69097,103.83211,100.27948,155.70703,181.05383,138.36182,97.99213,151.38046,148.2799,112.87554,28.97533,27.07791,12.356941,38.76299,12.938541,16.88623,26.489647,30.65416,26.342493,31.045387,18.743067,26.705116,44.74671,24.078136,32.35047,40.882263
image_0115,OM3P3,119.553055,153.65219,149.94556,119.20757,107.40295,160.2351,178.91063,134.85059,112.026344,129.54138,116.58936,105.07021,102.63537,103.83159,98.44264,103.48673,18.279964,23.988014,23.717916,21.16986,17.672365,31.11679,18.349741,27.365377,12.061027,16.815048,24.406372,16.628386,8.505871,22.659658,14.42388,9.370211
image_0116,OM3P3,102.60926,103.78339,98.5284,103.378174,112.023544,129.61688,116.60606,105.06116,107.37282,160.18767,179.05363,134.8274,119.57449,153.61829,150.06323,119.17302,8.537666,22.700624,14.393283,9.298484,12.075111,16.739698,24.36179,16.606916,17.679724,31.21569,18.311249,27.463974,18.324917,24.01684,23.548244,21.208914
image_0117,OM3P3,118.841576,149.3229,152.9939,119.1866,134.3191,178.30615,159.60382,106.98276,104.66414,115.92096,128.91452,111.48721,103.00395,97.98476,103.320786,102.30182,21.054842,23.5497,23.948233,18.06986,27.4072,18.368671,31.138714,17.554672,16.528793,24.32852,16.814217,11.882342,9.335014,14.380472,22.56784,8.526778
image_0118,OM3P3,118.20914,149.00609,152.63411,118.59036,133.75092,177.97282,159.2153,106.37579,104.06546,115.59449,128.69563,110.84582,102.34599,97.60884,102.90504,101.65358,21.140646,23.758978,24.083979,18.267399,27.569275,18.326805,31.114958,17.610968,16.619726,24.354721,16.837154,12.16713,9.369159,14.388452,22.685127,8.463413
image_0119,OM3P3,112.945244,148.30101,151.50125,97.871826,138.30838,181.17041,155.65588,100.17472,103.95671,117.644,127.44211,113.39672,86.612495,97.5653,101.99843,91.05347,40.427795,32.276386,23.94805,45.14014,26.787495,18.792774,31.133495,26.730522,30.265917,26.60787,16.913864,12.952741,38.332237,12.313896,27.15294,29.365883
image_0120,OM3P3,102.60926,103.78339,98.5284,103.378174,112.023544,129.61688,116.60606,105.06116,107.37282,160.18767,179.05363,134.8274,119.57449,153.61829,150.06323,119.17302,8.537666,22.700624,14.393283,9.298484,12.075111,16.739698,24.36179,16.606916,17.679724,31.21569,18.311249,27.463974,18.324917,24.01684,23.548244,21.208914
image_0121,OM3P3,118.128815,154.06573,158.74127,118.19955,136.55562,188.07187,166.1838,103.52478,100.93359,114.35013,130.12798,109.05925,99.25535,93.00353,99.27986,98.20415,25.099552,27.729736,28.451082,21.886204,32.91139,20.222706,36.489586,21.099962,19.941238,29.387077,20.421085,14.315604,10.718238,17.129301,26.826653,10.07006
image_0122,OM3P3,118.20914,149.00609,152.63411,118.59036,133.75092,177.97282,159.2153,106.37579,104.06546,115.59449,128.69563,110.84582,102.34599,97.60884,102.90504,101.65358,21.140646,23.758978,24.083979,18.267399,27.569275,18.326805,31.114958,17.610968,16.619726,24.354721,16.837154,12.16713,9.369159,14.388452,22.685127,8.463413
image_0123,OM3P3,141.72484,174.34195,179.4066,142.80392,160.30861,207.21036,186.99127,128.38094,125.6358,139.01535,154.84229,133.8731,123.7056,117.935745,124.28952,122.84124,23.511501,25.179905,25.91994,20.910133,32.139595,18.61789,33.45579,20.808617,19.668213,28.184467,19.368158,14.617026,11.200729,17.3406,27.16525,10.265588
image_0124,OM3P3,119.553055,153.65219,149.94556,119.20757,107.40295,160.2351,178.91063,134.85059,112.026344,129.54138,116.58936,105.07021,102.63537,103.83159,98.44264,103.48673,18.279964,23.988014,23.717916,21.16986,17.672365,31.11679,18.349741,27.365377,12.061027,16.815048,24.406372,16.628386,8.505871,22.659658,14.42388,9.370211
image_0125,OM3P3,121.56526,148.6945,153.09662,121.654076,135.14667,177.33871,159.26743,108.23931,106.09232,116.12489,129.1425,113.030205,106.51908,98.956665,103.87628,104.96142,19.001667,21.194437,22.227673,16.684584,26.302324,17.682869,30.65272,17.385807,16.152014,24.309633,16.7765,10.740885,9.339294,14.447106,22.331465,8.862078
image_0126,OM3P3,119.553055,153.65219,149.94556,119.20757,107.40295,160.2351,178.91063,134.85059,112.026344,129.54138,116.58936,105.07021,102.63537,103.83159,98.44264,103.48673,18.279964,23.988014,23.717916,21.16986,17.672365,31.11679,18.349741,27.365377,12.061027,16.815048,24.406372,16.628386,8.505871,22.659658,14.42388,9.370211
image_0127,OM3P3,102.60926,103.78339,98.5284,103.378174,112.023544,129.61688,116.60606,105.06116,107.37282,160.18767,179.05363,134.8274,119.57449,153.61829,150.06323,119.17302,8.537666,22.700624,14.393283,9.298484,12.075111,16.739698,24.36179,16.606916,17.679724,31.21569,18.311249,27.463974,18.324917,24.01684,23.548244,21.208914
image_0128,OM3P3,119.553055,153.65219,149.94556,119.20757,107.40295,160.2351,178.91063,134.85059,112.026344,129.54138,116.58936,105.07021,102.63537,103.83159,98.44264,103.48673,18.279964,23.988014,23.717916,21.16986,17.672365,31.11679,18.349741,27.365377,12.061027,16.815048,24.406372,16.628386,8.505871,22.659658,14.42388,9.370211
image_0129,OM3P3,112.945244,148.30101,151.50125,97.871826,138.30838,181.17041,155.65588,100.17472,103.95671,117.644,127.44211,113.39672,86.612495,97.5653,101.99843,91.05347,40.427795,32.276386,23.94805,45.14014,26.787495,18.792774,31.133495,26.730522,30.265917,26.60787,16.913864,12.952741,38.332237,12.313896,27.15294,29.365883
image_0130,OM3P3,107.39081,147.65887,147.69899,78.26242,142.72568,182.45554,150.63174,96.17989,103.74392,119.278,125.42827,114.79152,70.2062,97.605934,100.30094,81.58943,51.341343,36.11771,24.541847,54.108223,25.722406,18.933367,31.419153,32.097,38.499615,28.251833,16.797617,13.2997875,47.940357,11.858505,28.262638,37.139866
image_0131,OM3P3,119.553055,153.65219,149.94556,119.20757,107.40295,160.2351,178.91063,134.85059,112.026344,129.54138,116.58936,105.07021,102.63537,103.83159,98.44264,103.48673,18.279964,23.988014,23.717916,21.16986,17.672365,31.11679,18.349741,27.365377,12.061027,16.815048,24.406372,16.628386,8.505871,22.659658,14.42388,9.370211
image_0132,OM3P3,98.28842,148.69138,151.07294,114.50723,126.04329,176.41713,164.82962,109.85948,102.138565,115.67819,131.72244,105.396194,92.758484,97.1635,103.55997,85.99779,46.702374,23.05579,32.82917,40.898518,38.742012,18.051847,30.520323,20.00393,14.114488,22.51788,16.634727,25.812323,29.79161,22.376831,20.91009,38.231216
image_0133,OM3P3,118.65262,149.45174,152.98737,118.97186,134.31573,178.21863,159.62021,106.997116,104.68674,116.30469,129.23666,111.59271,102.963165,98.112404,103.46409,102.111084,21.2049,23.734539,23.888618,18.176802,27.355495,18.18442,30.912792,17.574986,16.635702,24.294413,16.72235,12.119333,9.311061,14.439479,22.640627,8.495812
image_0134,OM3P3,118.385056,151.15228,155.01784,118.70123,134.9652,181.89215,161.97278,105.690414,103.19389,115.63948,129.52756,110.56472,101.51434,96.23691,101.998764,100.641785,22.605772,25.291698,25.616442,19.495768,29.295038,19.28356,33.03434,18.76875,17.728365,26.032572,17.949505,12.907787,9.994063,15.336562,24.100912,9.121289
